objectID,clip_scores_score_set_1_masterpiece,clip_scores_score_set_2_quality,clip_scores_score_set_3_influence,clip_scores_mean_value_score,openclip_l14_scores_score_set_1_masterpiece,openclip_l14_scores_score_set_2_quality,openclip_l14_scores_score_set_3_influence,openclip_l14_scores_mean_value_score,openclip_scores_score_set_1_masterpiece,openclip_scores_score_set_2_quality,openclip_scores_score_set_3_influence,openclip_scores_mean_value_score,siglip_scores_score_set_1_masterpiece,siglip_scores_score_set_2_quality,siglip_scores_score_set_3_influence,siglip_scores_mean_value_score,z_clip_scores_mean_value_score,z_openclip_l14_scores_mean_value_score,z_openclip_scores_mean_value_score,z_siglip_scores_mean_value_score,cross_model_mean_raw,cross_model_mean,cross_model_sd,prompt_sd,model_rank_disagreement,risk_score,title,department,classification,culture,medium,artistDisplayName,inferred_gender,century,medium_category
310480,-0.001915403176099,0.0437354333698749,-0.2475431561470031,-0.0408778061391785,-0.0138724585995078,0.0674369409680366,-0.7438730597496033,-0.171003584517166,-0.0001329498772975,0.0011007928987964,-0.0292385891079902,-0.0236231150265666,7.049825668334961,-6.988269805908203,0.5172271728515625,-0.991741180419922,0.6143042641780152,-0.578606093795314,0.47082237561924434,0.11931628858529836,-0.3068114215257083,0.15645920864681095,0.5323366387880067,3.006291428054434,0.1309217803176586,3.6695498471601,Head of a Rain God,The Michael C. Rockefeller Wing,Stone-Sculpture,Maya,Fossiliferous limestone,,unknown,9th c. CE,other
324200,-0.0008194071706384,0.015729920938611,-0.7230978608131409,-0.1733364175888709,-0.0387174785137176,0.1676429957151413,-0.5927109122276306,-0.0804548300802707,-7.28312588762492e-05,0.0029075711499899,-0.5218585729598999,-0.1346029763153637,2.7752914428710938,-8.029837608337402,-4.320009231567383,-3.20267653465271,-1.0583482063982534,-0.08659373433025891,-0.7235967225648794,-1.8101050377533259,-0.8977676896593039,-0.9196609252616794,0.7175344348544281,2.72101806076417,0.22752554675602835,3.6660780423746266,Head of a female figure,Ancient West Asian Art,,Assyrian,Ivory,,unknown,8th c. BCE,other
323479,-0.0065452167764306,0.0154878739267587,-0.1287422627210617,-0.0273074705619364,0.0007222360000014,0.0244258362799882,-0.0760859549045562,-0.2233802357222885,-0.000168901271536,0.0148525824770331,-0.118583895266056,-0.0948866879007255,-0.3097000122070312,-6.051513671875,-5.060096740722656,-3.5883893966674805,0.7856668889360429,-0.8632037108533156,-0.2961507621848466,-2.1467058435569175,-0.9834909477131077,-0.6300983569147592,1.2207031582874328,2.1523610058790283,0.29144834351145676,3.6645125076779177,Drachm,Ancient West Asian Art,,Parthian,Silver,,unknown,1th c. BCE,other
36131,-0.0570564642548561,0.148360401391983,-0.0167944394052028,0.0273240385577082,0.0334515571594238,0.0290269181132316,0.4117083251476288,0.1092206630855798,0.0005670073442161,0.0026399295311421,0.0052486727945506,-0.1078571663820184,7.656579971313477,-3.832956314086914,0.1533145904541015,0.0237946510314941,1.475539202258528,0.9440409497753732,-0.4357453429559283,1.0055459502134263,0.013120546573190926,0.7473451898228498,0.82367602513519,2.5552470138537355,0.283777756808063,3.6627007957969884,Landscapes with poems,Asian Art,Paintings,China,Fifteen leaves from an album (1980.516.2a–c and 1981.4.1a–o) of eighteen leaves,Gong Xian,unknown,17th c. CE,other
324045,-0.0009618566255085,0.0076875640079379,-0.764391303062439,-0.1876407227682648,-0.0261550154536962,0.0736682564020156,-0.784336268901825,-0.1723947967402637,-1.8892792468250263e-06,0.0001930803118739,-0.0290656667202711,-0.0096282794121407,5.941795349121094,-5.972219467163086,-1.0115947723388672,-1.3449783325195312,-1.238979206046602,-0.5861654866622801,0.6214415847234912,-0.18894387524595369,-0.4286605328600501,-0.3481617458078361,0.7779636831735051,2.5699968636925656,0.30348104529846265,3.6514415921645336,Cup decorated with ibexes,Ancient West Asian Art,,Iran,"Ceramic, paint",,unknown,45th c. BCE,other
469960,0.0095452470704913,0.0702871903777122,-0.2148459255695343,-0.0183609400410205,0.038656111806631,0.4059335887432098,-0.0154267884790897,0.1934060882776975,-0.0003977364685852,0.0229491908103227,-0.0009188253898173,-0.1876311855230596,2.430137634277344,-5.816841125488281,0.6698694229125977,-2.214829921722412,0.8986413208368291,1.40147705631187,-1.2943120314924539,-0.9480389811903649,-0.5568539897521987,0.014441841116470122,1.3347760661757961,1.9052021115815299,0.39904517187171346,3.6390233496290394,Fragment of a Floor Mosaic with a Personification of Ktisis,Medieval Art,Mosaics,Byzantine,Marble and glass,,unknown,5th c. CE,sculpture
309713,-0.0009294535848312,0.0112414564937353,-0.828852117061615,-0.2019944589555962,-0.0009322512778453,0.0284329168498516,-0.9122433662414552,-0.2212581227504415,-2.3133077320380838e-07,5.2479499572655186e-05,-0.1022975295782089,-0.0261170387863955,6.147308349609375,-2.7993850708007812,-3.228673934936523,-0.3242964744567871,-1.4202344074485764,-0.8516728420211276,0.4439815584334736,0.701776579598174,-0.19341652373730506,-0.2815372778595141,1.0189814258268728,2.2832177428646574,0.3314409947817633,3.6336401634732933,Yoke-form vessel,The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,"Ceramic, red pigment (possibly cinnabar)",Maya artist(s),female,4th c. CE,other
316846,-0.0001407111412845,0.0018321741372346,-0.8234110474586487,-0.2049878818070283,-0.0006853108061477,0.0021704838145524,-0.9912906885147096,-0.2472972016839776,-3.873258174280636e-05,0.0002851512108463,-0.2280296236276626,-0.0683645452400014,6.600349426269531,-5.454597473144531,-3.1702404022216797,-1.4521310329437256,-1.4580345630830704,-0.9931606928928305,-0.010706598254083403,-0.2824530341534766,-0.49319516541868325,-0.6860887220958654,0.6606200013251029,2.7585262173656493,0.2119072527122456,3.6310534714029976,Kero (beaker),The Michael C. Rockefeller Wing,Wood-Containers,Quechua,"Wood, tin, pigment, resin",Peruvian artist(s),unknown,16th c. CE,other
325867,-0.0047086058184504,0.1728532165288925,-0.2410323619842529,0.0229606844950467,-0.0205558612942695,0.346966415643692,-0.1543167531490326,0.1007588151842355,-0.0006747994339093,0.0014023062540218,-0.0065584764815866,-0.0120243839919567,2.6947689056396484,-6.6629533767700195,-1.310136795043945,-2.3996331691741943,1.4204399159755696,0.8980620318182375,0.5956535450003998,-1.1093115964784916,-0.5719845133717172,0.4512109740789289,1.094710762275644,2.1609245566743054,0.369339475768428,3.6249747947183772,Cloisonné furniture plaque with a figure holding a sword,Ancient West Asian Art,,Assyrian,Ivory,,unknown,9th c. BCE,other
326456,-0.0022938996553421,0.0155895138159394,-0.1108214110136032,-0.0208592098206281,-0.006219127215445,0.003229837398976,-0.9027124643325806,-0.2326573937898501,-8.974097909231205e-06,0.0001108308279071,-0.0129669960588216,-0.0189451347498561,3.634437561035156,-6.390329360961914,-1.6049270629882812,-2.491754055023194,0.867093827825295,-0.9136127579830835,0.5211690684204877,-1.1897029120445421,-0.691053948345882,-0.17876319344546074,1.0239995242974878,2.236872990283446,0.34705098809080803,3.6079235026717416,Bulla,Ancient West Asian Art,,Parthian,Un-baked clay,,unknown,2th c. BCE,other
464161,-0.0004417712334543,0.0049295360222458,-0.8552520275115967,-0.2116221965407021,0.009142086841166,0.4293819069862366,-0.0923615172505378,0.1903491711709648,0.0039281737990677,0.1439686864614486,-0.3095259368419647,-0.1260654021752998,2.914297103881836,-3.804405212402344,-5.032143592834473,-1.4759304523468018,-1.5418109428020639,1.3848667671066128,-0.6317112085028376,-0.3032221205326244,-0.4058172199729597,-0.27296937618272826,1.2231094976840213,2.0385548845045625,0.3411656105542494,3.602829992742833,Folding Devotional Shrine with Scenes from Christ's Passion,Medieval Art,Ivories-Elephant,French or German,"Elephant Ivory, with modern paint, gilding, and metal mounts",,unknown,14th c. CE,other
458963,0.0045502334833145,0.0746027082204818,-0.0041199908591806,0.0338915878674015,0.2449086904525756,0.3523383438587188,0.0303499158471822,0.2430888800881803,0.0082340128719806,0.0131773995235562,0.0012391407508403,-0.2299636271200142,0.9247264862060548,-4.78968620300293,-0.5335235595703125,-1.757835865020752,1.5584724857820544,1.6714371212018018,-1.7499143013906835,-0.5492330743047905,-0.4277047560462961,0.23269055782209555,1.6703109479370166,1.4506231279351929,0.47965992525974166,3.600594001131951,"Madonna and Child Enthroned with Saint John the Evangelist, Saint Peter, Saint Agnes, Saint Catherine of Alexandria, Saint Lucy, an Unidentified Female Saint, Saint Paul, and Saint John the Baptist, with Eve and the Serpent; the Annunciation",Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",Paolo di Giovanni Fei,male,14th c. CE,painting
639782,-0.0001574742491357,0.0009178304462693,-0.9292893409729004,-0.2319672754383646,-0.0019785542972385,0.111123226583004,-0.7279086709022522,-0.135156046715565,0.0006692121969535,0.0170883312821388,-0.0795060023665428,-0.082030195480911,6.434885025024414,-4.247611999511719,-2.859315872192383,-0.9900918006896972,-1.7987232424993087,-0.38382228076042313,-0.15778295469655249,0.12075565605510424,-0.35981132958113443,-0.554893205475295,0.854512796402496,2.4973517726873395,0.24695255778299713,3.5988171268728326,War club,The American Wing,,"Pawnee, Native American",Wood and pigment,,unknown,18th c. CE,other
324382,-0.0049774409271776,0.034291885793209,-0.3311299383640289,-0.0679227873915806,-0.0396118722856044,0.3396274149417877,-0.0639215186238288,0.0931172659620642,-0.0007866900414228,0.0070192134007811,-0.0102128386497497,-0.1169847415294498,6.824378967285156,-2.99434757232666,-4.991259574890137,-0.1716938018798828,0.2727873615514152,0.8565403489839466,-0.533980734040377,0.8349486555534751,-0.06587101620971225,0.35757390801211497,0.6529197492883673,2.7061659540392937,0.2299942639377384,3.5890799672653992,Plaque,Ancient West Asian Art,,Assyrian,Ivory,,unknown,9th c. BCE,other
319873,-0.0005406864220276,0.0138915022835135,-0.4875573217868805,-0.1151748396514449,-0.003467827104032,0.0277930665761232,-0.9275635480880736,-0.2217812330927699,-7.468926924047992e-06,0.0003145347873214,-0.1298010200262069,-0.0334709041153473,2.031352996826172,-8.446027755737305,-2.6461620330810547,-2.6936841011047363,-0.3238991134708513,-0.8545152527797308,0.3648356927568442,-1.365921604550577,-0.7660277694910747,-0.5448750695110788,0.740810029613753,2.5984851488497402,0.2449498332767074,3.5842450117402005,Deity face pendant,The Michael C. Rockefeller Wing,Stone-Ornaments,Maya,"Jadeite or omphacite, iron ochre",,unknown,unknown,other
10771,-0.0007430934929288,-0.0128030683845281,0.0003353378560859,-0.0038398747055907,0.02136205509305,0.4349814355373382,0.0155713465064764,0.231148759368807,0.0663097202777862,-0.1080852597951889,0.0004413529823068,-0.1010494615984498,3.941707611083984,-5.494134902954102,0.4587383270263672,-2.118568420410156,1.0820095106651733,1.6065584047139831,-0.36247752198493055,-0.8640342665424822,-0.49807724933634734,0.36551403171293595,1.1683774542950274,2.0471943686116085,0.36734242015648716,3.582914243063123,Spring Landscape,The American Wing,,American,Oil on canvas,Thomas Doughty,male,19th c. CE,painting
466060,-0.0003267801366746,0.0239558015018701,-0.630114734172821,-0.1458434778032824,-0.0122238174080848,0.023560794070363,-0.7400989532470703,-0.2179477713070809,-1.8909915525000542e-05,0.0009659039787948,-0.1237854957580566,-0.0389366757281095,2.1427478790283203,-6.202093124389648,-6.039482116699219,-3.0552048683166504,-0.711174601356843,-0.833685473399271,0.3060104074773173,-1.6814106471576213,-0.8644831982887808,-0.7300650786091045,0.8143719134018569,2.5111366061597016,0.24419963920579862,3.569708158767357,Steelyard Weight with a Bust of a Byzantine Empress and a Hook,Medieval Art,Metalwork-Copper alloy,Byzantine,"Copper alloy, filled with lead, brass hook",,unknown,4th c. CE,other
464253,-0.0026346440427005,0.0330012217164039,-0.6345846652984619,-0.1440500997705385,-8.964515291154385e-05,0.4872447550296783,-0.0086017241701483,0.2381927671958692,0.007106153294444,0.1434959173202514,-0.0456044487655162,-0.0437831017188727,2.974630355834961,-5.440380096435547,-3.2490224838256836,-2.164273500442505,-0.6885282957349124,1.644833242757156,0.2538508201965227,-0.9039198090879035,-0.5284784836840117,0.07655898953271567,1.1601169129545408,2.0654084552350382,0.34391323311771377,3.5694386013072927,Folding Shrine with Virgin and Child,Medieval Art,Ivories-Elephant,French,Elephant ivory with traces of polychromy and metal mounts,,unknown,13th c. CE,other
325839,-0.0007094460306689,0.0012285420671105,-0.6723911166191101,-0.1678697912284406,-0.0268466081470251,0.0101698022335767,-0.423638105392456,-0.2339119743555784,-5.355330358725041e-06,6.018259227857925e-05,-0.0054700118489563,-0.0025965283102777,6.101100921630859,-3.4487571716308594,-2.6790828704833984,-0.3461365699768066,-0.9893170880178235,-0.9204297390461766,0.6971207008460688,0.6827173402654071,-0.1876287159677758,-0.13247719648813108,0.9500558953827304,2.272726681699003,0.3448394967230252,3.567622073804759,Bowl,Ancient West Asian Art,,Iranian,Ceramic,,unknown,4th c. BCE,other
49156,-0.0033299401402473,0.0020787278190255,-0.018816789612174,-0.0106006406713277,0.2184212356805801,0.0810703039169311,0.2173503339290619,0.1007271856069564,0.0034360676072537,0.009995830245316,0.0239586364477872,-0.2195981730474159,4.635475158691406,-4.699296951293945,0.0472869873046875,-0.9111204147338868,0.9966363380808233,0.8978901670251462,-1.6383562568780472,0.1896717715543438,-0.2601480107114185,0.1114605049455665,1.2206533183980788,1.9921095737972387,0.34573832789140274,3.55850122008672,"The Kangxi Emperor's Southern Inspection Tour, Scroll Three: Ji'nan to Mount Tai",Asian Art,Paintings,China,Handscroll; ink and color on silk,Wang Hui,unknown,17th c. CE,drawing_paper
501478,-0.0002567937481217,0.0027136930730193,-0.5248737931251526,-0.1300409232353558,-6.005096292938106e-05,0.0014996199170127,-0.9437852501869202,-0.2484811112763054,6.109979949542321e-06,0.0002348630077904,-0.0094047989696264,-0.0159543024433332,7.357051849365234,-3.823288917541504,-1.741755485534668,-1.06292462348938,-0.5116241029017262,-0.999593670966764,0.5533578564122207,0.057196492600542895,-0.3643502401110936,-0.22516585621393165,0.6751850202000257,2.574973119398055,0.3056861292154882,3.5558442688135687,‘Gaillard’ Musette,Musical Instruments,Aerophone-Reed Vibrated-bagpipe,French,"ivory, sheepskin, silk",,unknown,unknown,other
322362,-0.0030716562177985,0.0199281573295593,-0.1118753552436828,-0.0189016325748525,0.0001050010323524,0.0202338807284832,-0.1630030870437622,-0.2287083892151713,-2.601753658382222e-05,0.0336742475628852,-0.074360467493534,-0.1120055988703825,0.1215267181396484,-6.158106803894043,-4.341642379760742,-3.327258825302124,0.8918135978776486,-0.8921551568221523,-0.48039278560081977,-1.9188245116189502,-0.9217186114906326,-0.5998897140410684,1.1639682664634452,2.0751746268475784,0.3105815264442603,3.5497244197552837,Tetradrachm,Ancient West Asian Art,,Parthian,Silver,,unknown,3th c. CE,other
317830,-0.000389748282032,0.0029608234763145,-0.7639975547790527,-0.1896796913424623,-0.0002776367473416,0.0049295127391815,-0.7191929817199707,-0.2443937133502913,-2.0471781681408174e-05,0.0001070379803422,-0.0492898300290107,-0.0131038322583663,4.532567977905273,-5.908454895019531,-2.8715076446533203,-2.078831195831299,-1.264726764364878,-0.9773840855322973,0.5840359991688524,-0.8293567042134113,-0.6315021081956047,-0.6218578887354336,0.8239973897959442,2.3746020819883897,0.34851208609932505,3.547111557883659,Hand Cross (mäsqäl),The Michael C. Rockefeller Wing,Wood-Sculpture,Amhara or Tigrinya peoples,Wood,,unknown,17th c. CE,other
324751,-0.0016393417026847,0.0091834515333175,-0.5804362893104553,-0.1411782623617909,-0.0017483313567936,0.0161926634609699,-0.9598380327224731,-0.2337354292394593,-7.84898475103546e-06,0.0041789975948631,-0.3650472164154053,-0.0993832394674427,7.820619583129883,-5.518576622009277,-3.3208274841308594,-1.1914348602294922,-0.6522634890586063,-0.9194704505427184,-0.344544831206799,-0.054950789745140345,-0.41643294782454626,-0.49280739013831604,0.3746855586067331,3.0650027017966845,0.09350403108680827,3.5331922914902263,Border strip,Ancient West Asian Art,,Assyrian,Ivory,,unknown,9th c. BCE,other
464272,-0.0129172522574663,0.0841653421521186,-0.4790829420089721,-0.0833039567805826,0.0001692282967269,0.4566835463047027,-0.0618765540421009,0.2107333968160674,0.0065242229029536,0.2993188500404358,0.0003197146579623,0.0102375405840575,3.943483352661133,-5.434244155883789,-4.4330034255981445,-1.6646335124969482,0.07855800418994621,1.4956279920167197,0.8352471754765807,-0.4678979930777057,-0.3817416329693515,0.48538379465138526,0.8596997759205072,2.386144550649359,0.28401566719648114,3.5298599937663475,Diptych with Scenes from the Passion,Medieval Art,Ivories-Elephant,French,Elephant ivory with paint and metal mounts,,unknown,13th c. CE,other
322358,-0.0031094758305698,0.0111117679625749,-0.275299608707428,-0.0643798655946739,0.0011735984589904,0.0112352212890982,-0.1076441183686256,-0.2373196210828609,-1.1123986041639e-05,0.0208281241357326,-0.4125818014144897,-0.162758755564937,-1.9035320281982424,-6.431775093078613,-4.01666259765625,-4.129096508026123,0.3175264451926869,-0.9389457784653835,-1.0266228758633913,-2.618565787340907,-1.1483886875671487,-1.0666519991192487,1.2030929004407258,2.0685638196140093,0.24407553211854416,3.5157322521732794,Drachm,Ancient West Asian Art,,Parthian,Silver,,unknown,1th c. CE,other
326387,-0.0021569535601884,0.0054473252967,-0.0895034149289131,-0.0203210738836787,-0.0009174229926429,0.0003086631768383,-0.9801502823829652,-0.2474589987832587,-2.472430423949845e-05,0.0010717588011175,-0.0303399749100208,-0.0280237959859732,5.843581199645996,-4.703561782836914,-2.779491424560547,-1.0171689987182615,0.8738892667521642,-0.9940398454893179,0.42346011257539,0.0971261441230672,-0.328243216842793,0.10010891949032587,0.7959192665787063,2.418536024717061,0.29882571167629396,3.513281002972061,Bulla,Ancient West Asian Art,,Achaemenid,Unbaked clay,,unknown,6th c. BCE,other
325670,-0.0024027484469115,0.0260412786155939,-0.6225340962409973,-0.1437563857762143,-0.0112842880189418,0.3406597673892975,-0.1153683215379715,0.0936008067801594,-6.467156345024705e-05,0.0011128748301416,-0.0232185758650302,-0.0179092689213575,5.109163284301758,-6.668792724609375,-1.476419448852539,-1.441493034362793,-0.6848193527460619,0.8591677518708023,0.532317558915492,-0.27316955090177664,-0.37738947057005134,0.10837410178461396,0.7113720487127682,2.563493773928598,0.23819076362680372,3.5130565862681697,Furniture plaque carved in relief with a falcon-headed figure,Ancient West Asian Art,,Assyrian,Ivory,,unknown,9th c. BCE,other
312643,-0.0010246415622532,0.0059190038591623,-0.6640434265136719,-0.1635174144757911,-0.0194609872996807,0.0225656758993864,-0.9260846972465516,-0.2260335842147469,-1.3759443390881644e-05,0.0007158897351473,-0.0803423374891281,-0.0228378766541936,5.263825416564941,-2.9876184463500977,-4.621731758117676,-0.1545917987823486,-0.9343564203154987,-0.8776211400093104,0.47927349186409773,0.8498730944052577,-0.14174516853177005,-0.12070774351386337,0.9195917037462465,2.295487508708715,0.297752808988764,3.512832021443726,Yoke,The Michael C. Rockefeller Wing,Stone-Sculpture,Veracruz,Serpentine,,unknown,6th c. CE,other
53187,-0.0052165891975164,0.0917179808020591,-0.203034222126007,-0.0191831667907536,0.2250018417835235,0.1482437402009964,0.3127009570598602,0.1874237731099128,0.0502869561314582,0.0585781820118427,-0.0017932318150997,-0.089119903743267,6.811777114868164,-5.4218034744262695,-0.3858299255371094,-0.709968090057373,0.8882584579239312,1.3689711094430301,-0.23408583389258728,0.3652117683843883,-0.1577118468703702,0.5970888754646906,0.6892508733264848,2.6274038081364943,0.19093962085549324,3.5075943023184726,Kasuga Deer Mandala (Kasuga shika mandara zu),Asian Art,Paintings,Japan,Hanging scroll; color on silk,,unknown,13th c. CE,other
464130,-0.0008994051022455,0.0174468513578176,-0.672423779964447,-0.1602651374123525,-0.0133889988064765,0.4033951461315155,-0.1244083419442176,0.1538417004048824,-0.0019550705328583,0.1664099544286728,-0.0229090433567762,-0.0915229299571365,5.24089241027832,-5.084516525268555,-3.2417449951171875,-1.063084363937378,-0.8932875218450871,1.1864970938689783,-0.25994836759871426,0.05705709158800047,-0.2902576827254961,0.022579574003294352,0.8707328842824885,2.4038016003252047,0.22561152384938446,3.5001460084570777,Folding Shrine with the Virgin and Child,Medieval Art,Ivories-Elephant,French or Italian,Elephant ivory with metal mounts,,unknown,13th c. CE,other
53002,-0.0011927725281566,0.0086352135986089,-0.690240204334259,-0.1687477609957568,-0.0278502516448497,0.082801878452301,-0.6798205971717834,-0.1500179721042513,7.249237387441099e-05,0.003584048943594,-0.160856544971466,-0.1016530493870959,5.662996292114258,-8.061548233032227,-2.5919742584228516,-2.183983325958252,-1.0004038590802733,-0.4645771295946737,-0.3689736265377519,-0.9211200214847476,-0.651100527111339,-0.6887686591743616,0.31813747459351605,3.034287780499395,0.14759785953863394,3.500023114631545,"Shino Tea Bowl with Bridge and Shrine, Known as “Bridge of the Gods” (Shinkyō)",Asian Art,Ceramics,Japan,"Stoneware with iron oxide under glaze (Mino ware, Shino type)",,unknown,16th c. CE,other
313289,-0.0006815487286075,0.0066234581172466,-0.6448838114738464,-0.1581736835360061,-0.0006690956070087,0.0001883203658508,-0.993967592716217,-0.2493961884138116,-3.310430474812165e-05,0.0001339132431894,-0.0236524045467376,-0.0070435648613056,6.14753532409668,-3.155254364013672,-2.0776939392089844,-0.4702906608581543,-0.8668771929500441,-1.0045659012786752,0.6492595364403175,0.5743715443378821,-0.2212260244173194,-0.1619530033626299,0.8957593116233588,2.203781038458733,0.3878314678898385,3.48737181797193,Hand with beaker,The Michael C. Rockefeller Wing,Ceramics-Containers,Inca,"Ceramic, slip",Inca artist(s),unknown,14th c. CE,other
325874,-0.0042177881114184,0.0460195988416671,-0.2491561770439148,-0.0412161786807701,-0.0010805007768794,0.00890823174268,-0.9374560117721558,-0.2409553178295027,0.0013354524271562,0.0170973725616931,-0.1081642508506774,-0.084974520112155,4.175631523132324,-5.7426252365112305,-5.082914352416992,-1.8990130424499512,0.6100313848123476,-0.958700967211368,-0.18947120452829705,-0.6724344408226779,-0.5665397647680948,-0.3026438069374988,0.6862798637163282,2.559024597774681,0.22085345546342697,3.466157916954436,Incised furniture plaque with a frieze of lotus blossoms and buds,Ancient West Asian Art,,Assyrian,"Ivory, paint traces",,unknown,9th c. BCE,other
329081,-0.0028885952197015,0.082739919424057,-0.149626687169075,0.0023561051348224,-0.0018404542934149,0.0269996114075183,-0.831739068031311,-0.2224089225637726,-5.232456715020817e-06,0.000881464453414,-0.0995005071163177,-0.0302461970265994,4.505230903625488,-5.269702911376953,-3.9759817123413086,-1.144623041152954,1.160250712760545,-0.8579259123692523,0.39954155459629326,-0.01409942705013315,-0.34873051390212595,0.17194173198436322,0.8413867518323943,2.371895849829769,0.24311501598232543,3.4563976176444884,"Proto-Cuneiform tablet with seal impressions: administrative account of barley distribution with cylinder seal impression of a male figure, hunting dogs, and boars",Ancient West Asian Art,,Sumerian,Clay,,unknown,31th c. BCE,other
53429,-0.0137064568698406,0.0176425725221633,-0.1066910997033119,-0.0294358758255839,0.046648982912302,0.2294098436832428,0.3410095274448395,0.1827575089409947,0.0182383209466934,-0.0137375332415103,0.0068176868371665,-0.122587286052294,6.005804061889648,-4.404055595397949,0.9132709503173828,0.3923966884613037,0.7587899476510315,1.3436161538954456,-0.5942780357201681,1.3272146189003633,0.10578275888110512,0.7088356711816681,0.9103002338183156,2.2505056212017553,0.2941846838356981,3.4549905388557693,Cherry Blossom Viewing at Itsukushima and Yoshino,Asian Art,Paintings,Japan,"Pair of six-panel folding screens; ink, color, and gold leaf on paper",,unknown,16th c. CE,painting
327830,-0.0106632485985755,0.1083325818181037,-0.1372420936822891,0.0166651904582977,-0.0172083005309104,0.3321538865566253,-0.0093333041295409,0.1620581860188394,-0.0028128987178206,-0.0057026669383049,0.0010050134733319,-0.1786543005146086,5.215534210205078,-3.424269676208496,-1.031768798828125,-0.2790882587432861,1.3409420748097973,1.231142793288853,-1.1976984407762525,0.7412285225762234,-0.06975479569518939,0.5289037374746552,1.180223545085428,1.9080460774733736,0.36510399890613865,3.45337362146494,Panel with the god Zeus/Serapis/Ohrmazd and worshiper,Ancient West Asian Art,,Kushan,"Terracotta, gouache",,unknown,2th c. CE,sculpture
464132,-0.0095073897391557,0.0843087583780288,-0.3982019424438476,-0.0620759115554392,-0.0046944292262196,0.317665696144104,-0.316794604063034,0.0690642602276057,0.0151970032602548,0.4717699289321899,-0.0603711120784282,0.1469187843613326,2.2720298767089844,-4.956121444702148,-4.280418395996094,-1.6465327739715576,0.3466201701958645,0.7258441712481725,2.306277018506463,-0.4521019858057126,-0.3731564102345146,0.731659843536197,1.158878867470401,2.0161445907936812,0.2689441106369479,3.44396756890103,Right Leaf of a Diptych,Medieval Art,Ivories-Elephant,French,Elephant ivory,,unknown,13th c. CE,other
458972,-0.0027578622102737,0.0388396456837654,-0.0171673521399498,0.0111800786107778,0.1189639419317245,0.3747083246707916,0.0787859112024307,0.2295451387763023,0.0068491213023662,0.0357269048690795,0.0013263738946989,-0.1971081488009076,0.3756790161132812,-4.95731258392334,2.0860652923583984,-1.561840295791626,1.2716775265654134,1.5978448541377037,-1.396307707107827,-0.3781932334453197,-0.37955580680136336,0.27375536003749257,1.4098710645092554,1.622099149344198,0.411615939548048,3.4435861534015015,Madonna and Child with Saints Jerome and Agnes,Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",Giovanni di Paolo (Giovanni di Paolo di Grazia),male,15th c. CE,painting
459257,0.0044089211151003,0.0438177697360515,-0.0429980456829071,0.0041187384631484,0.0758180916309356,0.3071309626102447,0.0267831142991781,0.1759791388176381,0.0045936796814203,0.0105121750384569,0.0008732061833143,-0.2015939480625093,0.8127670288085938,-4.7387895584106445,-2.198598861694336,-2.4175808429718018,1.1825087823498093,1.3067847043800978,-1.4445860546067004,-1.1249740284518992,-0.6097692284383811,-0.02006664908217315,1.467060330067139,1.5181857801327487,0.4349054897352915,3.420151599935179,Saint Michael,Robert Lehman Collection,Paintings,,"Tempera and silver on wood, gold ground",Pietro di Giovanni d'Ambrogio,male,15th c. CE,painting
14972,-0.0002900234248954,0.0014352244324982,-0.8320112228393555,-0.2074271512174164,0.0012393603101372,0.0285139456391334,-0.2635858058929443,-0.2201806360390037,6.297002528299345e-06,0.0016167118446901,-0.1837482452392578,-0.0522049883194313,-1.7768001556396484,-6.080060005187988,-3.878419876098633,-4.219842195510864,-1.4888370149662111,-0.8458181311255047,0.16321039154909936,-2.697757005831814,-1.174913742771679,-1.2173004400936076,1.1985119964202862,1.9521085847077315,0.2668801485249967,3.4175007296530144,Decanter,The American Wing,,American,Blown and cut glass; clay cameo,"Bakewell, Page & Bakewell",unknown,19th c. CE,other
321904,-0.0020715293940156,0.0258731748908758,-0.5178297758102417,-0.1173612451530061,-0.0001939524081535,0.0009424941963516,-0.9258193969726562,-0.2490211062540765,-4.595699465426151e-06,0.0003690281882882,-0.0089654289186,-0.0312157426017165,6.531654357910156,-4.29804801940918,-3.0847959518432617,-1.0563781261444092,-0.35150846648944944,-1.002527827320042,0.38910683483694647,0.06290943738023734,-0.36349405503830207,-0.2255050053980769,0.600158852014694,2.54674404842163,0.26852678891958254,3.4154296893559066,Corner fragment of inscribed prism (kudurru),Ancient West Asian Art,,Babylonian,Clay,,unknown,7th c. BCE,other
468372,-0.0097104860469698,0.2781037092208862,-0.3731122314929962,0.0417185958940535,0.0346169397234916,0.4742412567138672,0.003774597775191,0.2464381324825808,0.0414623767137527,0.1599605828523636,-0.0295666586607694,-0.0384918856434524,-0.7015705108642578,-5.19865608215332,-2.4517736434936523,-2.530287265777588,1.6573098823825163,1.6896358648870218,0.3107974541146787,-1.2233297652492245,-0.5701556057611015,0.6086033590337481,1.3799859878123772,1.6227474889114146,0.4094330220814648,3.4121664988052567,"The Three Magi, from an Adoration Group",Medieval Art,Sculpture-Wood,South German,"Wood, gesso, paint, gilding",Hans Thoman,male,16th c. CE,other
