objectID,department,title,artistDisplayName,inferred_gender,century,medium_category,img_width,img_height,aspect_ratio,score_set_1_masterpiece,score_set_2_quality,score_set_3_influence,score_set_4_neutral_control,mean_value_score
308565,The Michael C. Rockefeller Wing,Stirrup-spout bottle with mountain sacrifice scene,Moche artist,unknown,5th c. CE,other,429,624,0.69,-0.001999279949814081,0.019017651677131653,-0.8690966367721558,0.016627579927444458,-0.20886267127934843
316847,The Michael C. Rockefeller Wing,Kero (beaker),Peruvian artist(s),unknown,16th c. CE,other,487,624,0.78,-0.00010291204671375453,6.89237640472129e-05,-0.9425786733627319,-8.506979793310165e-05,-0.2356744328608329
310542,The Michael C. Rockefeller Wing,Whistling vessel,Maya artist(s),female,4th c. CE,other,480,624,0.77,-0.0012510939268395305,0.015365727245807648,-0.7530768513679504,0.013521169312298298,-0.181360262184171
316274,The Michael C. Rockefeller Wing,Plate with trumpeter,Maya artist(s),female,7th c. CE,other,599,586,1.02,-0.0034987502731382847,0.0513993538916111,-0.5503212809562683,0.05010705441236496,-0.11307840573135763
314217,The Michael C. Rockefeller Wing,Vessel with mythological scene,Metropolitan Painter,unknown,6th c. CE,other,462,625,0.74,-0.0027708644047379494,0.035339388996362686,-0.5711987018585205,0.03385462239384651,-0.12619388871826231
313289,The Michael C. Rockefeller Wing,Hand with beaker,Inca artist(s),unknown,14th c. CE,other,599,426,1.41,-0.000681548728607595,0.006623458117246628,-0.6448838114738464,0.006247167941182852,-0.15817368353600614
318662,The Michael C. Rockefeller Wing,Vessel with throne scene,Chamá artist(s),unknown,6th c. CE,other,499,624,0.8,-0.0019418991869315505,0.03361209109425545,-0.6625134944915771,0.03302687779068947,-0.14945410619839095
313240,The Michael C. Rockefeller Wing,Relief with enthroned ruler,Chakalte',unknown,8th c. CE,other,600,606,0.99,-0.015140758827328682,0.1743529587984085,-0.042261067777872086,0.1538085788488388,0.06768992776051164
310227,The Michael C. Rockefeller Wing,Double-chambered bottle with monkeys,Topará artist(s),unknown,2th c. BCE,other,599,554,1.08,-0.0010347479255869985,0.011045907624065876,-0.7560498714447021,0.007666396908462048,-0.1845930787094403
313398,The Michael C. Rockefeller Wing,Nose ornament in the shape of a head,,unknown,5th c. CE,other,600,450,1.33,-0.0003850080247502774,0.007394473534077406,-0.7760231494903564,0.006983992177993059,-0.19050742295075906
733038,The Michael C. Rockefeller Wing,Arganonä Maryam (The Organ of Mary) prayer book,"Baselyos, also known as ""The Ground Hornbill Master""",unknown,17th c. CE,drawing_paper,555,624,0.89,-0.004065932240337133,0.006594158709049225,-0.29527685046195984,0.04213593527674675,-0.06265317217912525
318674,The Michael C. Rockefeller Wing,Altar to the Sun Warrior,Mexico Nahua artist(s),unknown,15th c. CE,other,599,449,1.33,-0.0005983635783195496,0.010523703880608082,-0.6455197334289551,0.010259333997964859,-0.15633376478217542
316780,The Michael C. Rockefeller Wing,Pedestal Plate,,unknown,4th c. CE,other,600,556,1.08,-0.00010445090447319672,0.001345367985777557,-0.9437354803085327,0.001274996204301715,-0.23530489175573166
718242,The Michael C. Rockefeller Wing,Plate with the god Chahk,Maya artist(s),female,6th c. CE,other,599,587,1.02,-0.0011085973819717765,0.013457972556352615,-0.505986213684082,0.011598989367485046,-0.12050946228555404
313262,The Michael C. Rockefeller Wing,Deity figure,Maya artist(s),female,2th c. CE,other,475,624,0.76,-0.0008657496655359864,0.02884167805314064,-0.4076901078224182,0.027687575668096542,-0.08800665094167925
316779,The Michael C. Rockefeller Wing,Pedestal Plate,,unknown,4th c. CE,other,600,556,1.08,-0.00010445090447319672,0.001345367985777557,-0.9437354803085327,0.001274996204301715,-0.23530489175573166
309713,The Michael C. Rockefeller Wing,Yoke-form vessel,Maya artist(s),female,4th c. CE,other,498,625,0.8,-0.000929453584831208,0.011241456493735313,-0.828852117061615,0.01056227833032608,-0.2019944589555962
307598,The Michael C. Rockefeller Wing,Eagle relief,Toltec artist(s),unknown,9th c. CE,other,599,553,1.08,-0.0009532972471788526,0.006287951488047838,-0.7789067625999451,0.0054315924644470215,-0.19203512897365727
310513,The Michael C. Rockefeller Wing,Ornament,Maya artist(s),female,4th c. CE,other,599,319,1.88,-0.0016924425726756454,0.0018918078858405352,-0.25448206067085266,-0.0020541283302009106,-0.06408420592197217
317760,The Michael C. Rockefeller Wing,Pair of carved ornaments with the Maize God,Maya artist(s),female,4th c. CE,other,599,359,1.67,-0.004905217327177525,0.04927017167210579,-0.4569588899612427,0.04711710289120674,-0.09136920818127692
310607,The Michael C. Rockefeller Wing,"Vessel, Seated Deities",,unknown,5th c. CE,other,468,624,0.75,-0.0006926440983079374,0.008689829148352146,-0.7558293342590332,0.008362914435565472,-0.18486730869335588
317830,The Michael C. Rockefeller Wing,Hand Cross (mäsqäl),,unknown,17th c. CE,other,387,623,0.62,-0.00038974828203208745,0.0029608234763145447,-0.7639975547790527,0.0027077142149209976,-0.18967969134246232
