score,n_male,n_female,male_mean,female_mean,mean_difference_male_minus_female,ci_low,ci_high,mann_whitney_u,p_value,rank_biserial_r,tost_p_d03,tost_bound,excluded_department,permutation_p_10000
mean_value_score,37,22,0.12397562721929029,-0.023437716006645296,0.1478340601994381,0.058268893840988566,0.23304707584287582,590.0,0.004227652558477308,-0.44963144963144974,0.9815519384461455,0.048368713767869255,Arms and Armor,0.0014998500149985001
mean_value_score,38,22,0.12691357141834728,-0.023437716006645296,0.1507766269513851,0.06190605856191075,0.2353378757145007,608.0,0.0036501667686857295,-0.4545454545454546,0.9849924339111403,0.047877318519162354,Asian Art,0.0010998900109989002
mean_value_score,37,22,0.12020131769787513,-0.023437716006645296,0.14416109792244375,0.056115489247615544,0.22656208760966798,586.0,0.005142697905574776,-0.43980343980343983,0.978397256339733,0.04810996475375045,Medieval Art,0.0017998200179982
mean_value_score,37,22,0.13187967662324318,-0.023437716006645296,0.1558913158592597,0.06903182503325964,0.23781390786960044,600.0,0.0025494938532596764,-0.4742014742014742,0.989884422152014,0.04639102976639523,Musical Instruments,0.00039996000399960006
mean_value_score,17,18,0.04789980222823728,-0.08210614009698879,0.12860915060160463,0.029230695249178432,0.22282969372615466,223.0,0.021799586989537028,-0.457516339869281,0.950473259588957,0.04455998961689374,Robert Lehman Collection,0.0150984901509849
mean_value_score,30,14,0.15400778942688095,-0.015611290196829941,0.1698543515151835,0.05542863196816967,0.279297052437013,299.0,0.025748080821108073,-0.42380952380952386,0.9724032357051592,0.04756863684173825,The American Wing,0.0021997800219978004
mean_value_score,38,12,0.13242642777205269,0.05543409001741869,0.07775310595673093,-0.028121869895274283,0.18452134757335115,278.0,0.26083516495520986,-0.2192982456140351,0.7115247466405326,0.04463419241663494,The Michael C. Rockefeller Wing,0.12468753124687532
