objectID,source_image_url,image_status,model
323571,https://images.metmuseum.org/CRDImages/an/web-large/DP110495.jpg,included,OpenCLIP_L14
4832,https://images.metmuseum.org/CRDImages/ad/web-large/DP157655.jpg,included,OpenCLIP_L14
321904,https://images.metmuseum.org/CRDImages/an/web-large/DP273239.jpg,included,OpenCLIP_L14
325717,https://images.metmuseum.org/CRDImages/an/web-large/DT209307-001.jpg,included,OpenCLIP_L14
324045,https://images.metmuseum.org/CRDImages/an/web-large/DP-26823-001.jpg,included,OpenCLIP_L14
326158,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-043.jpg,included,OpenCLIP_L14
10771,https://images.metmuseum.org/CRDImages/ad/web-large/ap17.66.jpg,included,OpenCLIP_L14
324200,https://images.metmuseum.org/CRDImages/an/web-large/DP-41768-001.jpg,included,OpenCLIP_L14
324110,https://images.metmuseum.org/CRDImages/an/web-large/DP110529.jpg,included,OpenCLIP_L14
326157,https://images.metmuseum.org/CRDImages/an/web-large/DP-36519-001.jpg,included,OpenCLIP_L14
324933,https://images.metmuseum.org/CRDImages/an/web-large/DP-28968-001.jpg,included,OpenCLIP_L14
326395,https://images.metmuseum.org/CRDImages/an/web-large/DP-16934-019.jpg,included,OpenCLIP_L14
764091,https://images.metmuseum.org/CRDImages/ad/web-large/DP-17034-002.jpg,included,OpenCLIP_L14
323527,https://images.metmuseum.org/CRDImages/an/web-large/DP110479.jpg,included,OpenCLIP_L14
14007,https://images.metmuseum.org/CRDImages/ad/web-large/DP8057.jpg,included,OpenCLIP_L14
323478,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-005.jpg,included,OpenCLIP_L14
322891,https://images.metmuseum.org/CRDImages/an/web-large/DP110464.jpg,included,OpenCLIP_L14
323508,https://images.metmuseum.org/CRDImages/an/web-large/DP-29266-001.jpg,included,OpenCLIP_L14
323520,https://images.metmuseum.org/CRDImages/an/web-large/DP110470.jpg,included,OpenCLIP_L14
323512,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-015.jpg,included,OpenCLIP_L14
323573,https://images.metmuseum.org/CRDImages/an/web-large/DP110497.jpg,included,OpenCLIP_L14
323509,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-009.jpg,included,OpenCLIP_L14
324579,https://images.metmuseum.org/CRDImages/an/web-large/DP370180.jpg,included,OpenCLIP_L14
325839,https://images.metmuseum.org/CRDImages/an/web-large/ME66_205_2.jpg,included,OpenCLIP_L14
323511,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-013.jpg,included,OpenCLIP_L14
13863,https://images.metmuseum.org/CRDImages/ad/web-large/DT8212.jpg,included,OpenCLIP_L14
323479,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-007.jpg,included,OpenCLIP_L14
327483,https://images.metmuseum.org/CRDImages/an/web-large/DP368662.jpg,included,OpenCLIP_L14
329077,https://images.metmuseum.org/CRDImages/an/web-large/DP-23662-001.jpg,included,OpenCLIP_L14
13756,https://images.metmuseum.org/CRDImages/ad/web-large/197225.jpg,included,OpenCLIP_L14
323971,https://images.metmuseum.org/CRDImages/an/web-large/DP-25848-001.jpg,included,OpenCLIP_L14
323972,https://images.metmuseum.org/CRDImages/an/web-large/DP-25850-001.jpg,included,OpenCLIP_L14
