objectID,source_image_url,image_status,model
322361,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-039.jpg,included,OpenCLIP
322612,https://images.metmuseum.org/CRDImages/an/web-large/DP-12499-020.jpg,included,OpenCLIP
322362,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-041.jpg,included,OpenCLIP
322620,https://images.metmuseum.org/CRDImages/an/web-large/DP-13006-005.jpg,included,OpenCLIP
325979,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-003.jpg,included,OpenCLIP
701203,https://images.metmuseum.org/CRDImages/ad/web-large/DP701374.jpg,included,OpenCLIP
324923,https://images.metmuseum.org/CRDImages/an/web-large/MMA  59-107-3  01b.jpg,included,OpenCLIP
323955,https://images.metmuseum.org/CRDImages/an/web-large/DP-31256-001.jpg,included,OpenCLIP
325978,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-001.jpg,included,OpenCLIP
325567,https://images.metmuseum.org/CRDImages/an/web-large/DP110693.jpg,included,OpenCLIP
327315,https://images.metmuseum.org/CRDImages/an/web-large/vs1987_115.jpg,included,OpenCLIP
326387,https://images.metmuseum.org/CRDImages/an/web-large/DP-40305-001.jpg,included,OpenCLIP
322143,https://images.metmuseum.org/CRDImages/an/web-large/DP-16504-001.jpg,included,OpenCLIP
328096,https://images.metmuseum.org/CRDImages/an/web-large/DP-40316-001.jpg,included,OpenCLIP
324331,https://images.metmuseum.org/CRDImages/an/web-large/DP-38929-001.jpg,included,OpenCLIP
325082,https://images.metmuseum.org/CRDImages/an/web-large/DP110665.jpg,included,OpenCLIP
322360,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-037.jpg,included,OpenCLIP
324203,https://images.metmuseum.org/CRDImages/an/web-large/DP110565.jpg,included,OpenCLIP
322355,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-027.jpg,included,OpenCLIP
764095,https://images.metmuseum.org/CRDImages/ad/web-large/DP-18755-007.jpg,included,OpenCLIP
324199,https://images.metmuseum.org/CRDImages/an/web-large/DP110557.jpg,included,OpenCLIP
322354,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-025.jpg,included,OpenCLIP
325572,https://images.metmuseum.org/CRDImages/an/web-large/DP110697.jpg,included,OpenCLIP
327376,https://images.metmuseum.org/CRDImages/an/web-large/DP-28472-001.jpg,included,OpenCLIP
327685,https://images.metmuseum.org/CRDImages/an/web-large/DP-41788-001.jpg,included,OpenCLIP
324383,https://images.metmuseum.org/CRDImages/an/web-large/DP110661.jpg,included,OpenCLIP
322356,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-029.jpg,included,OpenCLIP
853449,https://images.metmuseum.org/CRDImages/ad/web-large/DP-25528-001.jpg,included,OpenCLIP
4895,https://images.metmuseum.org/CRDImages/ad/web-large/DP-26109-003.jpg,included,OpenCLIP
324751,https://images.metmuseum.org/CRDImages/an/web-large/DP110634.jpg,included,OpenCLIP
322973,https://images.metmuseum.org/CRDImages/an/web-large/DP-42233-001.jpg,included,OpenCLIP
322357,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-031.jpg,included,OpenCLIP
