objectID,department,title,artistDisplayName,inferred_gender,century,medium_category,img_width,img_height,aspect_ratio,score_set_1_masterpiece,score_set_2_quality,score_set_3_influence,score_set_4_neutral_control,mean_value_score
320804,The Michael C. Rockefeller Wing,Hanging (?) Fragment,,unknown,15th c. CE,other,324,624,0.52,2.3691904061706737e-05,0.047220274806022644,-0.03472388535737991,-0.7418193817138672,-0.1823248250902907
310480,The Michael C. Rockefeller Wing,Head of a Rain God,,unknown,9th c. CE,other,576,624,0.92,-0.00013294987729750574,0.0011007928987964988,-0.029238589107990265,-0.06622171401977539,-0.023623115026566666
319873,The Michael C. Rockefeller Wing,Deity face pendant,,unknown,unknown,other,468,624,0.75,-7.468926924047992e-06,0.00031453478732146323,-0.12980102002620697,-0.00438966229557991,-0.033470904115347366
310498,The Michael C. Rockefeller Wing,Standing figure,Mezcala artist(s),unknown,3th c. BCE,other,380,624,0.61,-0.0031529301777482033,0.00045909316395409405,-0.02494434267282486,-0.06311143189668655,-0.02268740289582638
126673,The Michael C. Rockefeller Wing,Pin (ttipqui),Peruvian artist(s),unknown,18th c. CE,other,271,624,0.43,-2.82170731225051e-07,0.0005642822361551225,-0.0033892702776938677,-0.02795342728495598,-0.007694674374306487
312694,The Michael C. Rockefeller Wing,Ear Spool,,unknown,5th c. CE,other,599,589,1.02,1.3003859749005642e-06,0.0013540307991206646,-0.1344827562570572,-0.023623179644346237,-0.039187651179076965
312923,The Michael C. Rockefeller Wing,Bird Pendant,,unknown,3th c. BCE,other,600,400,1.5,-4.122838618059177e-06,2.7752963433158584e-05,-0.08965466916561127,-0.005054304841905832,-0.0236713359706755
316796,The Michael C. Rockefeller Wing,Receptacle with Figurative Relief and Stopper,,unknown,19th c. CE,other,468,624,0.75,7.98478413344128e-06,0.0004052832373417914,-0.5475120544433594,-0.005354410037398338,-0.13811329911482062
317619,The Michael C. Rockefeller Wing,Turkey Vessel,,unknown,6th c. CE,other,599,457,1.31,-0.0010752775706350803,4.2101215512957424e-05,-0.07502887398004532,-0.009530171751976013,-0.021398055521785864
309952,The Michael C. Rockefeller Wing,Animal pendant,,unknown,1th c. CE,other,599,462,1.3,-0.0001459526683902368,0.0004923627129755914,-0.41331443190574646,-0.02355351485311985,-0.10913038417857024
310467,The Michael C. Rockefeller Wing,Modified celt-pendant with incised motifs,Olmec artist(s),unknown,9th c. BCE,other,451,624,0.72,4.220659320708364e-06,0.0004802777257282287,-0.03961613401770592,-0.02166510932147503,-0.015199186238533002
315668,The Michael C. Rockefeller Wing,Tupu (pin),,unknown,14th c. CE,other,599,355,1.69,-9.452236554352567e-06,7.023444777587429e-05,-0.008424079045653343,-0.004481311421841383,-0.003211152064068301
320054,The Michael C. Rockefeller Wing,Miniature tabard,,unknown,16th c. CE,other,494,624,0.79,1.4890389138599858e-05,0.007643946446478367,-0.057431820780038834,-0.5255845189094543,-0.14383937571346905
