objectID,source_image_url,image_status,model
322361,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-039.jpg,included,SigLIP
322612,https://images.metmuseum.org/CRDImages/an/web-large/DP-12499-020.jpg,included,SigLIP
322362,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-041.jpg,included,SigLIP
322620,https://images.metmuseum.org/CRDImages/an/web-large/DP-13006-005.jpg,included,SigLIP
325979,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-003.jpg,included,SigLIP
701203,https://images.metmuseum.org/CRDImages/ad/web-large/DP701374.jpg,included,SigLIP
324923,https://images.metmuseum.org/CRDImages/an/web-large/MMA  59-107-3  01b.jpg,included,SigLIP
323955,https://images.metmuseum.org/CRDImages/an/web-large/DP-31256-001.jpg,included,SigLIP
325978,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-001.jpg,included,SigLIP
325567,https://images.metmuseum.org/CRDImages/an/web-large/DP110693.jpg,included,SigLIP
327315,https://images.metmuseum.org/CRDImages/an/web-large/vs1987_115.jpg,included,SigLIP
326387,https://images.metmuseum.org/CRDImages/an/web-large/DP-40305-001.jpg,included,SigLIP
322143,https://images.metmuseum.org/CRDImages/an/web-large/DP-16504-001.jpg,included,SigLIP
328096,https://images.metmuseum.org/CRDImages/an/web-large/DP-40316-001.jpg,included,SigLIP
324331,https://images.metmuseum.org/CRDImages/an/web-large/DP-38929-001.jpg,included,SigLIP
325082,https://images.metmuseum.org/CRDImages/an/web-large/DP110665.jpg,included,SigLIP
322360,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-037.jpg,included,SigLIP
324203,https://images.metmuseum.org/CRDImages/an/web-large/DP110565.jpg,included,SigLIP
322355,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-027.jpg,included,SigLIP
764095,https://images.metmuseum.org/CRDImages/ad/web-large/DP-18755-007.jpg,included,SigLIP
324199,https://images.metmuseum.org/CRDImages/an/web-large/DP110557.jpg,included,SigLIP
322354,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-025.jpg,included,SigLIP
325572,https://images.metmuseum.org/CRDImages/an/web-large/DP110697.jpg,included,SigLIP
327376,https://images.metmuseum.org/CRDImages/an/web-large/DP-28472-001.jpg,included,SigLIP
327685,https://images.metmuseum.org/CRDImages/an/web-large/DP-41788-001.jpg,included,SigLIP
324383,https://images.metmuseum.org/CRDImages/an/web-large/DP110661.jpg,included,SigLIP
322356,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-029.jpg,included,SigLIP
853449,https://images.metmuseum.org/CRDImages/ad/web-large/DP-25528-001.jpg,included,SigLIP
4895,https://images.metmuseum.org/CRDImages/ad/web-large/DP-26109-003.jpg,included,SigLIP
324751,https://images.metmuseum.org/CRDImages/an/web-large/DP110634.jpg,included,SigLIP
322973,https://images.metmuseum.org/CRDImages/an/web-large/DP-42233-001.jpg,included,SigLIP
322357,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-031.jpg,included,SigLIP
324747,https://images.metmuseum.org/CRDImages/an/web-large/DP110630.jpg,included,SigLIP
323943,https://images.metmuseum.org/CRDImages/an/web-large/DP-25538-001.jpg,included,SigLIP
328186,https://images.metmuseum.org/CRDImages/an/web-large/DP701382.jpg,included,SigLIP
324745,https://images.metmuseum.org/CRDImages/an/web-large/DP110628.jpg,included,SigLIP
326455,https://images.metmuseum.org/CRDImages/an/web-large/DP-40307-001.jpg,included,SigLIP
324749,https://images.metmuseum.org/CRDImages/an/web-large/DP110632.jpg,included,SigLIP
324139,https://images.metmuseum.org/CRDImages/an/web-large/hb51_25_25.jpg,included,SigLIP
326457,https://images.metmuseum.org/CRDImages/an/web-large/DP-40309-001.jpg,included,SigLIP
325566,https://images.metmuseum.org/CRDImages/an/web-large/DP110692.jpg,included,SigLIP
329081,https://images.metmuseum.org/CRDImages/an/web-large/DP293243.jpg,included,SigLIP
325869,https://images.metmuseum.org/CRDImages/an/web-large/DP115141.jpg,included,SigLIP
327830,https://images.metmuseum.org/CRDImages/an/web-large/DT918.jpg,included,SigLIP
325584,https://images.metmuseum.org/CRDImages/an/web-large/DT874.jpg,included,SigLIP
324599,https://images.metmuseum.org/CRDImages/an/web-large/DP110594.jpg,included,SigLIP
324291,https://images.metmuseum.org/CRDImages/an/web-large/DP-19135-003.jpg,included,SigLIP
325571,https://images.metmuseum.org/CRDImages/an/web-large/DP110696.jpg,included,SigLIP
326893,https://images.metmuseum.org/CRDImages/an/web-large/ANE56.jpg,included,SigLIP
323525,https://images.metmuseum.org/CRDImages/an/web-large/DP110477.jpg,included,SigLIP
325838,https://images.metmuseum.org/CRDImages/an/web-large/ME66_205_1.jpg,included,SigLIP
327799,https://images.metmuseum.org/CRDImages/an/web-large/DP-13441-023.jpg,included,SigLIP
323588,https://images.metmuseum.org/CRDImages/an/web-large/DP110477.jpg,included,SigLIP
12791,https://images.metmuseum.org/CRDImages/ad/web-large/DP239227.jpg,included,SigLIP
326456,https://images.metmuseum.org/CRDImages/an/web-large/DP-40308-001.jpg,included,SigLIP
323523,https://images.metmuseum.org/CRDImages/an/web-large/DP110474.jpg,included,SigLIP
891628,https://images.metmuseum.org/CRDImages/an/web-large/DP-33383-001.jpg,included,SigLIP
322272,https://images.metmuseum.org/CRDImages/an/web-large/DP-13441-018.jpg,included,SigLIP
323587,https://images.metmuseum.org/CRDImages/an/web-large/DP110477.jpg,included,SigLIP
639782,https://images.metmuseum.org/CRDImages/ad/web-large/DP-15301-006.jpg,included,SigLIP
12793,https://images.metmuseum.org/CRDImages/ad/web-large/DP239228.jpg,included,SigLIP
322244,https://images.metmuseum.org/CRDImages/an/web-large/DP-13441-015.jpg,included,SigLIP
323571,https://images.metmuseum.org/CRDImages/an/web-large/DP110495.jpg,included,SigLIP
4832,https://images.metmuseum.org/CRDImages/ad/web-large/DP157655.jpg,included,SigLIP
321904,https://images.metmuseum.org/CRDImages/an/web-large/DP273239.jpg,included,SigLIP
325717,https://images.metmuseum.org/CRDImages/an/web-large/DT209307-001.jpg,included,SigLIP
324045,https://images.metmuseum.org/CRDImages/an/web-large/DP-26823-001.jpg,included,SigLIP
326158,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-043.jpg,included,SigLIP
10771,https://images.metmuseum.org/CRDImages/ad/web-large/ap17.66.jpg,included,SigLIP
324200,https://images.metmuseum.org/CRDImages/an/web-large/DP-41768-001.jpg,included,SigLIP
324110,https://images.metmuseum.org/CRDImages/an/web-large/DP110529.jpg,included,SigLIP
326157,https://images.metmuseum.org/CRDImages/an/web-large/DP-36519-001.jpg,included,SigLIP
324933,https://images.metmuseum.org/CRDImages/an/web-large/DP-28968-001.jpg,included,SigLIP
326395,https://images.metmuseum.org/CRDImages/an/web-large/DP-16934-019.jpg,included,SigLIP
764091,https://images.metmuseum.org/CRDImages/ad/web-large/DP-17034-002.jpg,included,SigLIP
323527,https://images.metmuseum.org/CRDImages/an/web-large/DP110479.jpg,included,SigLIP
14007,https://images.metmuseum.org/CRDImages/ad/web-large/DP8057.jpg,included,SigLIP
323478,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-005.jpg,included,SigLIP
322891,https://images.metmuseum.org/CRDImages/an/web-large/DP110464.jpg,included,SigLIP
323508,https://images.metmuseum.org/CRDImages/an/web-large/DP-29266-001.jpg,included,SigLIP
323520,https://images.metmuseum.org/CRDImages/an/web-large/DP110470.jpg,included,SigLIP
323512,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-015.jpg,included,SigLIP
323573,https://images.metmuseum.org/CRDImages/an/web-large/DP110497.jpg,included,SigLIP
323509,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-009.jpg,included,SigLIP
324579,https://images.metmuseum.org/CRDImages/an/web-large/DP370180.jpg,included,SigLIP
325839,https://images.metmuseum.org/CRDImages/an/web-large/ME66_205_2.jpg,included,SigLIP
323511,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-013.jpg,included,SigLIP
13863,https://images.metmuseum.org/CRDImages/ad/web-large/DT8212.jpg,included,SigLIP
323479,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-007.jpg,included,SigLIP
327483,https://images.metmuseum.org/CRDImages/an/web-large/DP368662.jpg,included,SigLIP
329077,https://images.metmuseum.org/CRDImages/an/web-large/DP-23662-001.jpg,included,SigLIP
13756,https://images.metmuseum.org/CRDImages/ad/web-large/197225.jpg,included,SigLIP
323971,https://images.metmuseum.org/CRDImages/an/web-large/DP-25848-001.jpg,included,SigLIP
