objectID,source_image_url,image_status,model
459133,https://images.metmuseum.org/CRDImages/rl/web-large/DP-25504-001.jpg,included,OpenCLIP
459253,https://images.metmuseum.org/CRDImages/rl/web-large/DT3621.jpg,included,OpenCLIP
458978,https://images.metmuseum.org/CRDImages/rl/web-large/DT708.jpg,included,OpenCLIP
459065,https://images.metmuseum.org/CRDImages/rl/web-large/DT3087.jpg,included,OpenCLIP
459136,https://images.metmuseum.org/CRDImages/rl/web-large/DP-29454-001.jpg,included,OpenCLIP
459016,https://images.metmuseum.org/CRDImages/rl/web-large/DP267397.jpg,included,OpenCLIP
458953,https://images.metmuseum.org/CRDImages/rl/web-large/DP-29455-001.jpg,included,OpenCLIP
458970,https://images.metmuseum.org/CRDImages/rl/web-large/DT3022.jpg,included,OpenCLIP
459079,https://images.metmuseum.org/CRDImages/rl/web-large/DP164856.jpg,included,OpenCLIP
459053,https://images.metmuseum.org/CRDImages/rl/web-large/DT3076.jpg,included,OpenCLIP
459007,https://images.metmuseum.org/CRDImages/rl/web-large/DT709.jpg,included,OpenCLIP
459071,https://images.metmuseum.org/CRDImages/rl/web-large/SLP0129.jpg,included,OpenCLIP
459073,https://images.metmuseum.org/CRDImages/rl/web-large/DT3093.jpg,included,OpenCLIP
458963,https://images.metmuseum.org/CRDImages/rl/web-large/DT3014.jpg,included,OpenCLIP
459057,https://images.metmuseum.org/CRDImages/rl/web-large/DP-26610-001.jpg,included,OpenCLIP
459058,https://images.metmuseum.org/CRDImages/rl/web-large/DT1463.jpg,included,OpenCLIP
459078,https://images.metmuseum.org/CRDImages/rl/web-large/DP159773.jpg,included,OpenCLIP
459257,https://images.metmuseum.org/CRDImages/rl/web-large/DP366034.jpg,included,OpenCLIP
459134,https://images.metmuseum.org/CRDImages/rl/web-large/LC-1975_1_010_001.jpg,included,OpenCLIP
458981,https://images.metmuseum.org/CRDImages/rl/web-large/DT3030.jpg,included,OpenCLIP
459005,https://images.metmuseum.org/CRDImages/rl/web-large/DT3046.jpg,included,OpenCLIP
459059,https://images.metmuseum.org/CRDImages/rl/web-large/DT3079.jpg,included,OpenCLIP
458954,https://images.metmuseum.org/CRDImages/rl/web-large/DP-14829-001.jpg,included,OpenCLIP
459186,https://images.metmuseum.org/CRDImages/rl/web-large/DP324215.jpg,included,OpenCLIP
458958,https://images.metmuseum.org/CRDImages/rl/web-large/DP293275.jpg,included,OpenCLIP
458969,https://images.metmuseum.org/CRDImages/rl/web-large/DP267396.jpg,included,OpenCLIP
459064,https://images.metmuseum.org/CRDImages/rl/web-large/DT3085.jpg,included,OpenCLIP
459582,https://images.metmuseum.org/CRDImages/rl/web-large/DT3614.jpg,included,OpenCLIP
459001,https://images.metmuseum.org/CRDImages/rl/web-large/DP318246.jpg,included,OpenCLIP
720984,https://images.metmuseum.org/CRDImages/rl/web-large/SLP1320b.jpg,included,OpenCLIP
917782,https://images.metmuseum.org/CRDImages/ph/web-large/DP-43423-235.jpg,included,OpenCLIP
623038,https://images.metmuseum.org/CRDImages/ph/web-large/DP304445.jpg,included,OpenCLIP
464453,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-489s01a.jpg,included,OpenCLIP
468372,https://images.metmuseum.org/CRDImages/md/web-large/DP330356.jpg,included,OpenCLIP
468254,https://images.metmuseum.org/CRDImages/md/web-large/DT11895.jpg,included,OpenCLIP
467421,https://images.metmuseum.org/CRDImages/md/web-large/DT5143.jpg,included,OpenCLIP
503046,https://images.metmuseum.org/CRDImages/mi/web-large/DP225545.jpg,included,OpenCLIP
501475,https://images.metmuseum.org/CRDImages/mi/web-large/89.4.864 full.jpg,included,OpenCLIP
503455,https://images.metmuseum.org/CRDImages/mi/web-large/1994.296 full.jpg,included,OpenCLIP
624385,https://images.metmuseum.org/CRDImages/mi/web-large/DP318305.jpg,included,OpenCLIP
501476,https://images.metmuseum.org/CRDImages/mi/web-large/DP-29490-001.jpg,included,OpenCLIP
505742,https://images.metmuseum.org/CRDImages/mi/web-large/DP159192.jpg,included,OpenCLIP
