objectID,title,department,primaryImage,primaryImageSmall,has_named_creator,inferred_gender,selection_stage
322610,Relief panel,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP375419.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP375419.jpg,False,,unknown_or_unattributed
325874,Incised furniture plaque with a frieze of lotus blossoms and buds,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP115146.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP115146.jpg,False,,unknown_or_unattributed
309385,Double-chambered bottle with mouse,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP102151.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP102151.jpg,True,unknown,named_attribution
325995,Sealing on jar stopper (?),Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/vs69_24_38.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs69_24_38.jpg,False,,unknown_or_unattributed
329072,"Statue of Gudea, named “Gudea, the man who built the temple, may his life be long”",Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP-23786-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-23786-001.jpg,False,,unknown_or_unattributed
317877,Processional Cross,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP100984.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP100984.jpg,True,unknown,named_attribution
13576,Embroidered Carpet,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT823.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DT823.jpg,True,female,named_attribution
323710,Cup,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/ME39_60_2.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME39_60_2.jpg,False,,unknown_or_unattributed
324739,Openwork furniture plaque with a grazing oryx in a forest of fronds,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP110622.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110622.jpg,False,,unknown_or_unattributed
323709,Cup,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP-25534-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-25534-001.jpg,False,,unknown_or_unattributed
322611,Relief panel,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP375420.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP375420.jpg,False,,unknown_or_unattributed
13638,"Coverlet, Agriculture & Manufactures pattern",The American Wing,https://images.metmuseum.org/CRDImages/ad/original/TP563.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/TP563.jpg,False,,unknown_or_unattributed
323794,Vessel,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/ME48_98_11.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME48_98_11.jpg,False,,unknown_or_unattributed
329076,"Shaft-hole axe head with bird-headed demon, boar, and dragon",Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/1982.5.jpg,https://images.metmuseum.org/CRDImages/an/web-large/1982.5.jpg,False,,unknown_or_unattributed
22912,Dirk with Sheath,Arms and Armor,https://images.metmuseum.org/CRDImages/aa/original/DT11928.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/DT11928.jpg,False,,unknown_or_unattributed
897907,Armchair,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-29207-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP-29207-001.jpg,True,unknown,named_attribution
323944,Vessel in form of horned quadruped,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/ME43_89_2.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME43_89_2.jpg,False,,unknown_or_unattributed
322890,Furniture support: female sphinx with Hathor-style curls,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP110463.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110463.jpg,False,,unknown_or_unattributed
35388,Two-Handed Sword,Arms and Armor,https://images.metmuseum.org/CRDImages/aa/original/LC-L_2008_32_1-004-Edit.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/LC-L_2008_32_1-004-Edit.jpg,False,,unknown_or_unattributed
325818,Necklace with the head of the Egyptian god Bes,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP-41780-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-41780-001.jpg,False,,unknown_or_unattributed
329073,Seated female,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DT867.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DT867.jpg,False,,unknown_or_unattributed
788188,Gold-inlaid Colt Model 1849 Pocket Revolver (serial no. 63306),Arms and Armor,https://images.metmuseum.org/CRDImages/aa/original/DP-17928-001.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/DP-17928-001.jpg,True,male,named_attribution
325081,"Incised horse frontlet carved into the shape of a flowering, volute palmette tree",Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP110664.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110664.jpg,False,,unknown_or_unattributed
325354,Furniture plaque carved in relief with a male figure slaying a griffin,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP-38939-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-38939-001.jpg,False,,unknown_or_unattributed
23944,Armor of Emperor Ferdinand I (1503–1564),Arms and Armor,https://images.metmuseum.org/CRDImages/aa/original/DP-12881-007.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/DP-12881-007.jpg,True,unknown,named_attribution
325564,Furniture plaque carved in high relief with two Egyptianizing figures flanking a volute tree,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP-38942-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-38942-001.jpg,False,,unknown_or_unattributed
325355,Furniture plaque carved in relief with lion-headed figure,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP110684.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110684.jpg,False,,unknown_or_unattributed
24007,Cuirass (<i>Char-aina</i>),Arms and Armor,https://images.metmuseum.org/CRDImages/aa/original/DP147307.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/DP147307.jpg,False,,unknown_or_unattributed
13640,Coverlet,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT5097.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DT5097.jpg,False,,unknown_or_unattributed
324381,Plaque,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP110659.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110659.jpg,False,,unknown_or_unattributed
781871,Persian Travelogue: A Diary of a Journey through the region of Fars,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/TR_18774E.jpg,https://images.metmuseum.org/CRDImages/an/web-large/TR_18774E.jpg,False,,unknown_or_unattributed
788195,"Gold-inlaid Colt Model 1851 Navy Revolver (serial no. 20133), with Case and Accessories",Arms and Armor,https://images.metmuseum.org/CRDImages/aa/original/DP-18814-001.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/DP-18814-001.jpg,True,male,named_attribution
13565,Bed rug,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT11600.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DT11600.jpg,True,unknown,named_attribution
325348,Horse frontlet carved in relief with a female figure flanked by lions,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP110677.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110677.jpg,False,,unknown_or_unattributed
814650,Vase (New World),The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-23405-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP-23405-001.jpg,True,male,named_attribution
891658,Brooch with Assyrian divine archer in a winged disc,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP-33406-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-33406-001.jpg,False,,unknown_or_unattributed
788174,"Smith & Wesson .44 Double-Action Frontier Model Revolver decorated by Tiffany & Co. (serial no. 8401), with Case and Cleaning Rod",Arms and Armor,https://images.metmuseum.org/CRDImages/aa/original/DP-19201-002.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/DP-19201-002.jpg,True,unknown,named_attribution
324322,Horse blinker carved in relief with a seated sphinx,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP-38926-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-38926-001.jpg,False,,unknown_or_unattributed
20891,The Five Points,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP265419.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP265419.jpg,True,unknown,named_attribution
24182,Cuirass,Arms and Armor,https://images.metmuseum.org/CRDImages/aa/original/DP147316.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/DP147316.jpg,False,,unknown_or_unattributed
324941,Incised furniture plaque with a kneeling bull,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP110658.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110658.jpg,False,,unknown_or_unattributed
322619,Relief panel,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP355701.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP355701.jpg,False,,unknown_or_unattributed
24316,Sacrificial Sword (Rāmdāo),Arms and Armor,https://images.metmuseum.org/CRDImages/aa/original/36.25.1284_018AA2015.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/36.25.1284_018AA2015.jpg,False,,unknown_or_unattributed
325667,Openwork plaque with a sphinx striding through a floral landscape,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP-28977-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-28977-001.jpg,False,,unknown_or_unattributed
814649,Vase (Old World),The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-23385-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP-23385-001.jpg,True,male,named_attribution
10367,View of the Tunnel of the Harlem Railroad,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/APS2263.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/APS2263.jpg,True,male,named_attribution
1668,Watercolor,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap66.10.41.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/ap66.10.41.jpg,True,male,named_attribution
24318,Sacrificial Knife,Arms and Armor,https://images.metmuseum.org/CRDImages/aa/original/36.25.1286_002AA2016.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/36.25.1286_002AA2016.jpg,False,,unknown_or_unattributed
325665,"Furniture plaque carved in relief with a striding, falcon-headed winged sphinx supported by two kneeling figures",Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP-28976-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-28976-001.jpg,False,,unknown_or_unattributed
24317,Sacrificial Sword (Kartrī or Churī),Arms and Armor,https://images.metmuseum.org/CRDImages/aa/original/36.25.1285_002AA2016.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/36.25.1285_002AA2016.jpg,False,,unknown_or_unattributed
325669,Furniture plaque carved in relief with sphinx,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP110707.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110707.jpg,False,,unknown_or_unattributed
678610,Set of Sacrificial Weapons,Arms and Armor,https://images.metmuseum.org/CRDImages/aa/original/36.25.1284_018AA2015.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/36.25.1284_018AA2015.jpg,False,,unknown_or_unattributed
325670,Furniture plaque carved in relief with a falcon-headed figure,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP110708.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110708.jpg,False,,unknown_or_unattributed
325562,Furniture element carved in the round with the head of a roaring lion,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP110686.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110686.jpg,False,,unknown_or_unattributed
327480,Lobed bowl,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/LC_1992_233_Side-20190624.jpg,https://images.metmuseum.org/CRDImages/an/web-large/LC_1992_233_Side-20190624.jpg,False,,unknown_or_unattributed
325345,Plaque carved in relief with Egyptianizing creature,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP-28973-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-28973-001.jpg,False,,unknown_or_unattributed
14006,Water-lily textile,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP8056.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP8056.jpg,True,unknown,named_attribution
325867,Cloisonné furniture plaque with a figure holding a sword,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP115139.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP115139.jpg,False,,unknown_or_unattributed
322358,Drachm,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP-13132-033.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-033.jpg,False,,unknown_or_unattributed
324596,Plaque with tribute bearers,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP110591.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110591.jpg,False,,unknown_or_unattributed
20615,Sampler,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP245089.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP245089.jpg,True,female,named_attribution
14047,Embroidered Sampler,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/16012.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/16012.jpg,True,unknown,named_attribution
322353,Drachm,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP-13132-023.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-023.jpg,False,,unknown_or_unattributed
324382,Plaque,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP110660.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110660.jpg,False,,unknown_or_unattributed
322621,Relief panel,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP355694.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP355694.jpg,False,,unknown_or_unattributed
322359,Drachm,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP-13132-035.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-035.jpg,False,,unknown_or_unattributed
325565,Cloisonné furniture plaque with two sphinxes flanking a cartouche,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP-38943-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-38943-001.jpg,False,,unknown_or_unattributed
327832,Panel fragment with the god Shiva/Oesho,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DT917.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DT917.jpg,False,,unknown_or_unattributed
322351,Silver drachm,Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP-1114-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-1114-001.jpg,False,,unknown_or_unattributed
325868,"Furniture plaque carved in relief with a winged, falcon-headed sphinx",Ancient West Asian Art,https://images.metmuseum.org/CRDImages/an/original/DP-38964-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-38964-001.jpg,False,,unknown_or_unattributed
310599,Fish hacha,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP104813.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP104813.jpg,True,unknown,named_attribution
308458,Spout-and-bridge bottle with fox,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP234685.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP234685.jpg,True,unknown,named_attribution
662967,Vessel with mythological scene,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP348021.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP348021.jpg,True,female,named_attribution
312928,Neckless jar with complex scene,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-24348-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24348-001.jpg,True,unknown,named_attribution
701288,Yäʿğğ mäsqäl (hand cross),The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-30698-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-30698-001.jpg,True,unknown,named_attribution
308532,Tuber-inspired stirrup-spout bottle,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-24360-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24360-001.jpg,True,unknown,named_attribution
313256,Mirror-bearer,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-24340-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24340-001.jpg,True,female,named_attribution
310568,Bottle with deity,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-24255-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24255-001.jpg,True,unknown,named_attribution
318345,Censer with seated king,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DT4512.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT4512.jpg,True,female,named_attribution
313267,Kero (beaker),The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/1979.206.1074.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/1979.206.1074.jpg,True,unknown,named_attribution
310221,Gourd-shaped bottle,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-23890-002.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23890-002.jpg,True,unknown,named_attribution
316846,Kero (beaker),The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-24246-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24246-001.jpg,True,unknown,named_attribution
757089,Door board (jovo),The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-21002-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-21002-001.jpg,False,,unknown_or_unattributed
757056,Door board (jovo),The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-21001-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-21001-001.jpg,False,,unknown_or_unattributed
308565,Stirrup-spout bottle with mountain sacrifice scene,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-25548-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25548-001.jpg,True,unknown,named_attribution
316847,Kero (beaker),The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/1994.35.19_a.JPG,https://images.metmuseum.org/CRDImages/ao/web-large/1994.35.19_a.JPG,True,unknown,named_attribution
310542,Whistling vessel,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-23468-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23468-001.jpg,True,female,named_attribution
316274,Plate with trumpeter,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-24261-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24261-001.jpg,True,female,named_attribution
314217,Vessel with mythological scene,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-571-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-571-001.jpg,True,unknown,named_attribution
313289,Hand with beaker,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-33254-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-33254-001.jpg,True,unknown,named_attribution
318662,Vessel with throne scene,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DT4514.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT4514.jpg,True,unknown,named_attribution
313240,Relief with enthroned ruler,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP104826.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP104826.jpg,True,unknown,named_attribution
310227,Double-chambered bottle with monkeys,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-23891-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23891-001.jpg,True,unknown,named_attribution
313398,Nose ornament in the shape of a head,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-16100-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-16100-001.jpg,False,,unknown_or_unattributed
733038,Arganonä Maryam (The Organ of Mary) prayer book,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP167981.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP167981.jpg,True,unknown,named_attribution
318674,Altar to the Sun Warrior,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-39200-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-39200-001.jpg,True,unknown,named_attribution
316780,Pedestal Plate,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP102306.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP102306.jpg,False,,unknown_or_unattributed
718242,Plate with the god Chahk,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-23101-003.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23101-003.jpg,True,female,named_attribution
313262,Deity figure,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-23472-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23472-001.jpg,True,female,named_attribution
316779,Pedestal Plate,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP102306.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP102306.jpg,False,,unknown_or_unattributed
309713,Yoke-form vessel,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DT11169.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT11169.jpg,True,female,named_attribution
307598,Eagle relief,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-17616-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-17616-001.jpg,True,unknown,named_attribution
310513,Ornament,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-25387-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25387-001.jpg,True,female,named_attribution
317760,Pair of carved ornaments with the Maize God,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-24306-003.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24306-003.jpg,True,female,named_attribution
310607,"Vessel, Seated Deities",The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-13003-005.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-13003-005.jpg,False,,unknown_or_unattributed
317830,Hand Cross (mäsqäl),The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-30681-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-30681-001.jpg,False,,unknown_or_unattributed
316709,Nose ornament,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-25727-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25727-001.jpg,True,unknown,named_attribution
313325,Ceremonial Handle (?),The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP102172corrected.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP102172corrected.jpg,False,,unknown_or_unattributed
312599,Pedestal Bowl,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP102175.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP102175.jpg,False,,unknown_or_unattributed
307602,Prayer book with case (mahdar),The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/book3.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/book3.jpg,True,unknown,named_attribution
315884,Lidded Vessel,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/1987.450.2ab1.JPG,https://images.metmuseum.org/CRDImages/ao/web-large/1987.450.2ab1.JPG,False,,unknown_or_unattributed
309529,"Pendant Icon: St. George, Virgin and Child Enthroned",The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/68.128_a.JPG,https://images.metmuseum.org/CRDImages/ao/web-large/68.128_a.JPG,False,,unknown_or_unattributed
312581,House model,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-23907-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23907-001.jpg,True,unknown,named_attribution
319633,Cylindrical Vessel,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-13003-003.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-13003-003.jpg,False,,unknown_or_unattributed
312643,Yoke,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-23864-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23864-001.jpg,False,,unknown_or_unattributed
309958,Bead,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-41709-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-41709-001.jpg,True,unknown,named_attribution
314523,Cylindrical Vessel,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP101926.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP101926.jpg,False,,unknown_or_unattributed
316304,Tripod Plate,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP219258.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP219258.jpg,False,,unknown_or_unattributed
314522,Tetrapod Jar,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP23127.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP23127.jpg,False,,unknown_or_unattributed
314827,Tripod Bird Bowl,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DT4867.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT4867.jpg,False,,unknown_or_unattributed
316711,Vessel with Seated Lord,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-24262-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24262-001.jpg,False,,unknown_or_unattributed
314518,Tetrapod Bowl,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-13003-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-13003-001.jpg,False,,unknown_or_unattributed
314524,Cylindrical Vessel,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/h1_1982.207.7.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/h1_1982.207.7.jpg,False,,unknown_or_unattributed
316813,"Jar, Ritual Scenes",The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/1993.441_a.JPG,https://images.metmuseum.org/CRDImages/ao/web-large/1993.441_a.JPG,False,,unknown_or_unattributed
